window_size,frequency_hz,snr_db,feature,n_records,pearson_mean,pearson_std,spearman_mean,spearman_std,mi_mean,mi_std,mean_retained_scale_count,pearson_rank,spearman_rank,mi_rank,pearson_top3,spearman_top3,mi_top3
15,100,2,Std,200,0.9129725891785211,0.004564123671001767,0.26508087507518624,1.082279595371739e-05,0.11178766292126156,0.0015412604666320015,59.98,1.0,2.0,1.0,True,True,True
15,100,4,K,200,0.24579291416829943,0.03275911746874967,0.18657366899826383,0.014497163326304054,0.033990785006909684,0.005914120248100638,63.245,5.0,4.0,6.0,False,False,False
15,100,4,M,200,0.8920785690015478,0.0034045508529885454,0.26508042239622964,1.0955189817708522e-05,0.10862330688087289,0.0020204922906039927,63.245,2.0,3.0,2.0,True,True,True
15,100,4,P,200,0.8664474450587589,0.0027203152620565714,0.2650820067725776,1.0398206010472622e-05,0.1076315586207358,0.0010281893124338196,63.245,3.0,1.0,3.0,True,True,True
15,100,4,S,200,0.08985918052156874,0.02333764596366705,0.10277272203368176,0.004967656682316253,0.05589700067847613,0.0080454705419734,63.245,6.0,6.0,5.0,False,False,False
15,100,4,SLTA,200,0.5161107234085925,0.022557979715063303,0.1595299491154049,0.006153844979530676,0.06212262216765042,0.0022521893292544626,63.245,4.0,5.0,4.0,False,False,False
15,100,4,Std,200,0.9165464610424822,0.0034449569737750167,0.26508189360283846,1.0446987909232067e-05,0.11201684539908456,0.0009524200721881474,63.245,1.0,2.0,1.0,True,True,True
15,100,6,K,200,0.24215413566722277,0.029253847203697246,0.1860240035752704,0.013511798922876444,0.03457396509531483,0.00542909581656774,66.695,5.0,4.0,6.0,False,False,False
15,100,6,M,200,0.8944325973225941,0.002606737999263948,0.26508053556596883,1.0924009395197684e-05,0.10843764401451018,0.0019447768101578135,66.695,2.0,3.0,2.0,True,True,True
15,100,6,P,200,0.8655364755644797,0.0022000880148845903,0.2650825726212733,1.0131741956909055e-05,0.10748943991324918,0.0005912856138017022,66.695,3.0,2.0,3.0,True,True,True
15,100,6,S,200,0.08978411101430456,0.021325641550389268,0.10321102843336336,0.004584925011763338,0.05697145369338594,0.0073841006184348435,66.695,6.0,6.0,5.0,False,False,False
15,100,6,SLTA,200,0.5199701139556884,0.021612778799064727,0.15746516722483153,0.005427005194308125,0.06245767601679767,0.002200596053547179,66.695,4.0,5.0,4.0,False,False,False
15,100,6,Std,200,0.9189719966197767,0.002608192720807527,0.2650827989607516,1.0014179613882653e-05,0.1120668958381448,0.00043663964399983735,66.695,1.0,1.0,1.0,True,True,True
15,150,-10,K,200,0.2129369974819431,0.06596330450310744,0.17235691873624323,0.027106010057430317,0.02549353425326525,0.010873753257307061,36.68,5.0,5.0,6.0,False,False,False
15,150,-10,M,200,0.7495654956549187,0.048293671308847874,0.21726074636012435,0.00014746967887603748,0.07754186446455001,0.0025877036979178097,36.68,3.0,3.0,2.0,True,True,True
15,150,-10,P,200,0.9275441933943455,0.022013127587615942,0.2173017440846785,6.3052954044929e-05,0.07671623820594121,0.0018153113174625725,36.68,1.0,2.0,3.0,True,True,True
15,150,-10,S,200,0.17743096528858934,0.05662763383671971,0.16566849197589836,0.03049862255567615,0.02732823976208794,0.0118621326417739,36.68,6.0,6.0,5.0,False,False,False
15,150,-10,SLTA,200,0.5564244957382739,0.04815191915617973,0.21259791087960322,0.003029154660745638,0.07145239968088336,0.004157741670958547,36.68,4.0,4.0,4.0,False,False,False
15,150,-10,Std,200,0.7969108949690373,0.04343045790943691,0.2173027103610148,6.469461945041517e-05,0.07862652302253005,0.002156395853886968,36.68,2.0,1.0,1.0,True,True,True
15,150,-8,K,200,0.24734605511882252,0.05857907131380361,0.18689785916321308,0.017883916439896924,0.03153225563291495,0.010363915835845273,41.46,5.0,5.0,6.0,False,False,False
15,150,-8,M,200,0.8200259644714544,0.030475950346244403,0.21730906017693902,3.8398277585287446e-05,0.07824968502253996,0.002230903130986167,41.46,3.0,3.0,2.0,True,True,True
15,150,-8,P,200,0.9533456165375312,0.008334357388216798,0.21731540999286325,2.0895350618113735e-05,0.07653399043048392,0.0013577514123430587,41.46,1.0,2.0,3.0,True,True,True
15,150,-8,S,200,0.20985814627260369,0.05181875470242048,0.18187846771459978,0.022193921882405952,0.03502534854116868,0.011769748986835813,41.46,6.0,6.0,5.0,False,False,False
15,150,-8,SLTA,200,0.5994529189771455,0.03877832980125559,0.21320224770821633,0.002520962214611136,0.07383044183311156,0.00215923087010545,41.46,4.0,4.0,4.0,False,False,False
15,150,-8,Std,200,0.86098056109094,0.025183573431944866,0.21731582411129305,1.995637554246776e-05,0.07922426515175668,0.0019926072702257072,41.46,2.0,1.0,1.0,True,True,True
15,150,-6,K,200,0.2710891564463427,0.04982523702703874,0.19527713147259448,0.011181251207069138,0.03697915264531728,0.008594321460225185,45.985,5.0,5.0,6.0,False,False,False
15,150,-6,M,200,0.869724649070985,0.019053474433837207,0.21731637626919953,1.8340175103937464e-05,0.07853479366335511,0.002107027485073147,45.985,3.0,3.0,2.0,True,True,True
15,150,-6,P,200,0.9647935065171458,0.0038948232097624656,0.21732051745349792,1.5597751828891244e-05,0.07633557065582819,0.0008392223811763595,45.985,1.0,2.0,3.0,True,True,True
15,150,-6,S,200,0.23641459721863395,0.04295110892680192,0.19285950807918886,0.01506343826242011,0.042208549962279046,0.010903825952968956,45.985,6.0,6.0,5.0,False,False,False
15,150,-6,SLTA,200,0.6311233087587615,0.03239061031147623,0.21368400548159677,0.00211047459013155,0.07479120266709453,0.0011525621221394344,45.985,4.0,4.0,4.0,False,False,False
15,150,-6,Std,200,0.9027612680388856,0.014425988188847768,0.21732079353245115,1.448497584721194e-05,0.07981901087516485,0.001775358581521637,45.985,2.0,1.0,1.0,True,True,True
15,150,-4,K,200,0.28524788661826983,0.045252040874934334,0.1992902151366967,0.008305607599161526,0.040530928844432615,0.007944439868908677,49.855,5.0,6.0,6.0,False,False,False
15,150,-4,M,200,0.9036684752684525,0.011744021720086633,0.21731941313768502,1.4655841647163433e-05,0.07870299621147742,0.0020041982330890307,49.855,3.0,3.0,2.0,True,True,True
15,150,-4,P,200,0.969984804038446,0.00243377508901114,0.21732410647988984,1.1541747002623044e-05,0.07629880990106358,0.00042827183454415674,49.855,1.0,2.0,3.0,True,True,True
15,150,-4,S,200,0.2553114161505944,0.03719649945269533,0.1995284712733313,0.01114905573060699,0.04718835074017882,0.010075532848279825,49.855,6.0,5.0,5.0,False,False,False
15,150,-4,SLTA,200,0.6529889617120598,0.028929149958792266,0.21402523906778492,0.0017848618515022116,0.07510136329538815,0.0008689859805059756,49.855,4.0,4.0,4.0,False,False,False
15,150,-4,Std,200,0.9289280602092168,0.008462977175878232,0.21732493471674952,1.014661994512824e-05,0.0803158667678513,0.001444388553429659,49.855,2.0,1.0,1.0,True,True,True
15,150,-2,K,200,0.29202029009623853,0.04092659321821292,0.20126473181017357,0.006615885337982298,0.0434083937792891,0.007348967571892215,53.385,5.0,6.0,6.0,False,False,False
15,150,-2,M,200,0.926356710109721,0.00713645856842571,0.21732079353245115,1.3096305760917808e-05,0.07886924452092638,0.0019036577136122663,53.385,3.0,3.0,2.0,True,True,True
15,150,-2,P,200,0.9724459440442846,0.0018123322782615772,0.21732617707203908,8.82962613008198e-06,0.07629447201798119,0.00018832477263716952,53.385,1.0,2.0,3.0,True,True,True
15,150,-2,S,200,0.2682899561331554,0.03302740168323866,0.20375634436304388,0.00831070224102042,0.05142213488832495,0.008828295707831401,53.385,6.0,5.0,5.0,False,False,False
15,150,-2,SLTA,200,0.6686257027080558,0.026804284081632004,0.2142741242441187,0.0014607316479375715,0.0753047417765164,0.0007052231351695324,53.385,4.0,4.0,4.0,False,False,False
15,150,-2,Std,200,0.9450982879350667,0.005307966369971236,0.21732631511151568,8.659904548663148e-06,0.08073399524955839,0.0009436243294178336,53.385,2.0,1.0,1.0,True,True,True
15,150,0,K,200,0.2950740691310707,0.037235917364730975,0.20234323424095335,0.005649829226013358,0.04542634061314075,0.006480279725122561,56.72,5.0,6.0,6.0,False,False,False
15,150,0,M,200,0.9409375110708423,0.004401676218493314,0.21732369236146,1.1173320440547579e-05,0.07914137385315237,0.001794518789191134,56.72,3.0,3.0,2.0,True,True,True
15,150,0,P,200,0.9736763037661731,0.0014100465743833578,0.21732741942732858,7.061748616710302e-06,0.07629613868464785,0.00016734368357082264,56.72,1.0,2.0,3.0,True,True,True
15,150,0,S,200,0.2770251866006296,0.029236342780692107,0.20656392927788209,0.00657024284401639,0.05453297623155803,0.008390025255749082,56.72,6.0,5.0,5.0,False,False,False
15,150,0,SLTA,200,0.6795894275985492,0.02563461773308498,0.2144338359185603,0.0012429287724563872,0.07543812852813767,0.0005900655407319592,56.72,4.0,4.0,4.0,False,False,False
15,150,0,Std,200,0.9548984527540584,0.003559037671189975,0.2173276955062818,6.572964871496624e-06,0.08098053736685404,0.0005760073163250088,56.72,2.0,1.0,1.0,True,True,True
15,150,2,K,200,0.29423488135953174,0.033464059280024154,0.20276577307886673,0.005238512782996232,0.04726388913725032,0.006497446957681979,59.99,5.0,6.0,6.0,False,False,False
15,150,2,M,200,0.9501152568153118,0.0028069651241478845,0.21732493471674952,1.0146619945134905e-05,0.07936736304052242,0.0017115195055176055,59.99,3.0,3.0,2.0,True,True,True
15,150,2,P,200,0.9742669758158194,0.001105741672904327,0.21732810962471166,5.737592523093563e-06,0.07628780535131452,0.00013130789914338507,59.99,1.0,1.5,3.0,True,True,True
15,150,2,S,200,0.2825821344304896,0.026188903501126085,0.208367415039835,0.00524990025197372,0.05647517304042816,0.0076949294874259595,59.99,6.0,5.0,5.0,False,False,False
15,150,2,SLTA,200,0.687386095355912,0.024291789127199266,0.21447994110374913,0.0010590763855134284,0.07547210044510959,0.0005293860410839296,59.99,4.0,4.0,4.0,False,False,False
15,150,2,Std,200,0.9607279584605035,0.0025721109941999215,0.21732810962471166,5.737592523093563e-06,0.08104547794381495,0.00028691981067743816,59.99,2.0,1.5,1.0,True,True,True
15,150,4,K,200,0.2919595333532131,0.029447232657564333,0.2029996119522497,0.004900243083619502,0.04929783063150318,0.0062014627550309375,63.345,5.0,6.0,6.0,False,False,False
15,150,4,M,200,0.9559256074275473,0.0018608692223714505,0.2173264531509923,8.484532673415205e-06,0.07954189286565083,0.0016045888265078681,63.345,3.0,3.0,2.0,True,True,True
15,150,4,P,200,0.974572216972833,0.0008909657715830819,0.21732893786157131,3.3642286426604712e-06,0.07626780535131451,0.00010025094142343996,63.345,1.0,1.5,3.0,True,True,True
15,150,4,S,200,0.2864857876650205,0.02350498757702435,0.20969783951543414,0.0042286108161541,0.05781155685648856,0.007030298398557612,63.345,6.0,5.0,5.0,False,False,False
15,150,4,SLTA,200,0.6933854690569629,0.023413972456147698,0.2144512288926136,0.000920201554721519,0.0755181720540562,0.0005009189138133005,63.345,4.0,4.0,4.0,False,False,False
15,150,4,Std,200,0.9642489631889893,0.001933378863809575,0.21732893786157131,3.3642286426604712e-06,0.08106931335274763,8.50761991814574e-05,63.345,2.0,1.5,1.0,True,True,True
15,150,6,K,200,0.28729464227658885,0.026797215138585854,0.20284210890943388,0.004629278485308582,0.04956784016254578,0.005642840490222952,67.18,6.0,6.0,6.0,False,False,False
15,150,6,M,200,0.9596153890746015,0.0012941544769168771,0.2173276955062818,6.572964871494495e-06,0.079738441825685,0.0014891103237844223,67.18,3.0,3.0,2.0,True,True,True
15,150,6,P,200,0.9747821377978899,0.000705684399054281,0.21732921394052454,1.952172999698379e-06,0.07625613868464784,8.238149873881215e-05,67.18,1.0,1.5,3.0,True,True,True
15,150,6,S,200,0.2889756858224527,0.021852271155390634,0.21065403896993457,0.0035352936400381437,0.059459050033662766,0.006721717469984912,67.18,5.0,5.0,5.0,False,False,False
15,150,6,SLTA,200,0.6990856696784579,0.022459448911173935,0.21444377476087645,0.0008197255961610895,0.075535096837606,0.0004731066979958785,67.18,4.0,4.0,4.0,False,False,False
15,150,6,Std,200,0.9663956250644533,0.001471218103203865,0.21732921394052454,1.952172999698379e-06,0.08107750779719206,7.6196047386076e-05,67.18,2.0,1.5,1.0,True,True,True
15,200,-10,K,200,0.26860578801884333,0.08015712063398345,0.1731080373116119,0.01561556025726153,0.038150624802730244,0.011421061907065077,36.64,5.0,5.0,5.0,False,False,False
15,200,-10,M,200,0.6571895664187969,0.06032799022893858,0.18854638130605786,6.854910901280746e-05,0.06154941886585056,0.0016260247989797005,36.64,3.0,3.0,2.0,True,True,True
15,200,-10,P,200,0.86913092070222,0.02791379310019622,0.18856340193197776,3.996190648800501e-05,0.06019468223741556,0.0011702239541305434,36.64,1.0,1.0,3.0,True,True,True
15,200,-10,S,200,0.16648372848059204,0.06090469295852922,0.1544658388624645,0.028069882309191593,0.0271541405527705,0.012370384129738347,36.64,6.0,6.0,6.0,False,False,False
15,200,-10,SLTA,200,0.5551229813477804,0.045059685455065966,0.1885360416734897,0.0002017096278024984,0.061797945716242225,0.0018440746542365252,36.64,4.0,4.0,1.0,False,False,True
15,200,-10,Std,200,0.7228237102905437,0.04464101098119298,0.1885592660789505,4.116191396365653e-05,0.060004915600758435,0.0010629233956583508,36.64,2.0,2.0,4.0,True,True,False
15,200,-8,K,200,0.31029298624377466,0.06834609381354684,0.18005595225488424,0.006283053812494212,0.043830765174392106,0.008959056845357354,41.61,5.0,5.0,5.0,False,False,False
15,200,-8,M,200,0.7352430370545501,0.040741925177982335,0.1885654698584914,2.9566612007091745e-05,0.06149651518275411,0.0010838583649571956,41.61,3.0,4.0,2.0,True,False,True
15,200,-8,P,200,0.8998393298253642,0.009614884988780818,0.18857199178057285,2.633146335091458e-05,0.05989510836632621,0.0008630044015714341,41.61,1.0,1.0,3.0,True,True,True
15,200,-8,S,200,0.19913359893085605,0.052627864930054995,0.17050276804697262,0.014827363375308248,0.034379997292931536,0.010645095386460926,41.61,6.0,6.0,6.0,False,False,False
15,200,-8,SLTA,200,0.6003399882677541,0.034216760495410795,0.1885718327093026,2.5898609237281445e-05,0.06179047900235573,0.001290860020062475,41.61,4.0,2.0,1.0,False,True,True
15,200,-8,Std,200,0.7876999222926651,0.024821483739726702,0.18856769685627534,2.87750268592087e-05,0.05973262748609533,0.0006802432689489865,41.61,2.0,3.0,4.0,True,True,False
15,200,-6,K,200,0.34322406603316047,0.05754399262461334,0.18283699527318248,0.0035783582969817446,0.049207802227621195,0.0069611128324235,46.35,5.0,5.0,5.0,False,False,False
15,200,-6,M,200,0.7948701112792835,0.02647019640726786,0.18857374156454593,2.216065490312743e-05,0.06131227381199163,0.0009639805023584428,46.35,3.0,3.0,1.0,True,True,True
15,200,-6,P,200,0.9118635055693954,0.004125468588155913,0.18857708206122184,2.4003348290445567e-05,0.05965421262318047,0.0005202566607397122,46.35,1.0,1.0,3.0,True,True,True
15,200,-6,S,200,0.2262783170317143,0.04523564413215226,0.1787361379253744,0.0077744707454004535,0.04169172724215419,0.008875024789009346,46.35,6.0,6.0,6.0,False,False,False
15,200,-6,SLTA,200,0.6312829554268184,0.029016980204824516,0.18857692298995155,2.3990101262271303e-05,0.061167492132214306,0.0012247826834961614,46.35,4.0,2.0,2.0,False,True,True
15,200,-6,Std,200,0.8292470876305349,0.014008690736171015,0.18856928756897812,2.681712601476413e-05,0.05956302861274646,0.000340754264429364,46.35,2.0,4.0,4.0,True,False,False
15,200,-4,K,200,0.3640729480288954,0.0503142508114475,0.1838224417925646,0.0026183473651813106,0.05213254413525171,0.005727454789052501,50.7,5.0,5.0,5.0,False,False,False
15,200,-4,M,200,0.8386359881172794,0.01658472671808485,0.18857899091646516,2.0422181557393728e-05,0.06112928076337358,0.000888542870737804,50.7,3.0,3.0,1.0,True,True,True
15,200,-4,P,200,0.9165355530012664,0.002451382776188331,0.18858344491203302,1.9928063985704247e-05,0.0595270272529951,0.0002459129934727278,50.7,1.0,1.0,3.0,True,True,True
15,200,-4,S,200,0.24629940674766249,0.03915320007471641,0.1823519869701,0.00482664192183372,0.04690831590410444,0.007030487134490032,50.7,6.0,6.0,6.0,False,False,False
15,200,-4,SLTA,200,0.6525006451158951,0.02625721154354873,0.1885828086269519,2.1527919569203257e-05,0.06056400545534829,0.0010409019814453528,50.7,4.0,2.0,2.0,False,True,True
15,200,-4,Std,200,0.8546820040885372,0.007900394478352982,0.1885735824932757,2.4521141539881027e-05,0.05949627433924218,0.00013309550612087274,50.7,2.0,4.0,4.0,True,False,False
15,200,-2,K,200,0.3753061927842169,0.046199023439502405,0.18418814664293737,0.0021436315539296864,0.05397170667483654,0.005146157479069013,53.995,5.0,5.0,5.0,False,False,False
15,200,-2,M,200,0.8688305577409479,0.010270201791005828,0.18858312676949243,1.7559137216818842e-05,0.06097244176903458,0.0007492107158602669,53.995,3.0,3.0,1.0,True,True,True
15,200,-2,P,200,0.9182162605376883,0.0018429911635348194,0.18858694447997915,1.64957511996776e-05,0.05949748862495647,0.00013570002076783533,53.995,1.0,1.0,3.0,True,True,True
15,200,-2,S,200,0.25987876428724455,0.03553134752145907,0.18406454826593013,0.003501568663772941,0.050290480867710624,0.005739747880353424,53.995,6.0,6.0,6.0,False,False,False
15,200,-2,SLTA,200,0.6669874761873121,0.024198761650113188,0.18858646726616832,1.7316317036020607e-05,0.06013638059409843,0.0008215068956972576,53.995,4.0,2.0,2.0,False,True,True
15,200,-2,Std,200,0.8698004943372895,0.00459995939574044,0.18857883184519492,2.1631035921288703e-05,0.05949506414665699,0.00011535875510145164,53.995,2.0,4.0,4.0,True,False,False
15,200,0,K,200,0.3803541177132002,0.04172358777156532,0.18431492644535022,0.0018416535023067138,0.055220817488642514,0.0042666978491114225,56.855,5.0,6.0,5.0,False,False,False
15,200,0,M,200,0.8888022034469059,0.0065052744736201805,0.18858710355124944,1.3717239534368124e-05,0.06086183441805223,0.0006220474987355605,56.855,2.0,3.0,1.0,True,True,True
15,200,0,P,200,0.9187463352437577,0.001439712672181891,0.18859092126173616,1.1019627058715532e-05,0.059486564146657,9.902085545855604e-05,56.855,1.0,1.0,4.0,True,True,False
15,200,0,S,200,0.26936426560317545,0.03179777027578008,0.18496998193636163,0.002523089851748965,0.052179417676195945,0.0049291605897893625,56.855,6.0,5.0,6.0,False,False,False
15,200,0,SLTA,200,0.676829300740094,0.022950993646794798,0.18859076219046586,1.1190235616895624e-05,0.05991431588103373,0.000662099331714406,56.855,4.0,2.0,2.0,False,True,True
15,200,0,Std,200,0.8785365889240275,0.002816657197076427,0.18858455841092497,1.802439362824168e-05,0.05948839747999033,9.283664050476039e-05,56.855,3.0,4.0,3.0,True,False,True
15,200,2,K,200,0.38139271637295574,0.03782901606547294,0.18433751456572992,0.0016253277924385167,0.05570666681798355,0.004308885957290574,59.255,5.0,6.0,5.0,False,False,False
15,200,2,M,200,0.9016815224579058,0.0042498877228569635,0.18858773983633054,1.3318407991585612e-05,0.06079068952128233,0.0004403409546557945,59.255,2.0,4.0,1.0,True,False,True
15,200,2,P,200,0.9188947073909165,0.00114088798629596,0.18859235290316867,8.652649498060672e-06,0.059485730813323666,7.613642102413432e-05,59.255,1.0,1.0,3.0,True,True,True
15,200,2,S,200,0.27531463819388385,0.02831122248434518,0.1854753513620399,0.001977454614979497,0.053827032709986004,0.004053970197135938,59.255,6.0,5.0,6.0,False,False,False
15,200,2,SLTA,200,0.6824102373368153,0.02212655899614986,0.18859219383189837,8.894677667085846e-06,0.059756395079612924,0.0005043419668716535,59.255,4.0,2.0,2.0,False,True,True
15,200,2,Std,200,0.8834276937034332,0.0018429972859208218,0.18858996683411447,1.1542620259368868e-05,0.059479064146657,5.315289567143005e-05,59.255,3.0,3.0,4.0,True,True,False
15,200,4,K,200,0.38108958642389135,0.0345139507496562,0.18438698573078688,0.001515554892219929,0.056918675274722885,0.004018628185207244,61.735,5.0,6.0,5.0,False,False,False
15,200,4,M,200,0.9098749961571613,0.0028972344995295356,0.18858805797887113,1.3102804548867945e-05,0.060749735683453494,0.0002967796634847658,61.735,2.0,4.0,1.0,True,False,True
15,200,4,P,200,0.9188796777838784,0.0008952836253572733,0.18859346640206062,6.611776235225299e-06,0.05948648081332367,5.7871225379870876e-05,61.735,1.0,1.5,3.0,True,True,True
15,200,4,S,200,0.2794333549316765,0.02581987618293399,0.1857887217644907,0.0017793509058250255,0.05466865017012444,0.0036903469118158357,61.735,6.0,5.0,6.0,False,False,False
15,200,4,SLTA,200,0.6855768058355123,0.021501853378911213,0.18859346640206062,6.611776235225299e-06,0.059673396522614365,0.00043124440440446603,61.735,4.0,1.5,2.0,False,True,True
15,200,4,Std,200,0.8861340436429573,0.0012972127871074435,0.1885926710457092,8.137681701020784e-06,0.05947614747999033,3.5591829625982515e-05,61.735,3.0,3.0,4.0,True,True,False
15,200,6,K,200,0.3800227226064618,0.03237805640653931,0.18438714480205717,0.00147326956009644,0.05749884709662814,0.0038436497538785024,64.335,5.0,6.0,5.0,False,False,False
15,200,6,M,200,0.9150773692476969,0.002037484135404286,0.1885896486915739,1.1838465540228718e-05,0.060736931779024596,0.00022635328277493646,64.335,2.0,4.0,1.0,True,False,True
15,200,6,P,200,0.9188154494144708,0.0007068234601271924,0.18859442082968228,3.876804931666326e-06,0.05948281414665701,4.761655892036481e-05,64.335,1.0,2.5,3.0,True,True,True
15,200,6,S,200,0.28198170405329936,0.023863395923408623,0.18599042413520525,0.001658326036974705,0.05571891573903602,0.0035018670672496205,64.335,6.0,5.0,6.0,False,False,False
15,200,6,SLTA,200,0.6875919406958007,0.020847122887317878,0.18859442082968228,3.876804931666326e-06,0.059590878804221654,0.0003291183488594241,64.335,4.0,2.5,2.0,False,True,True
15,200,6,Std,200,0.8876058194242685,0.0009468475057267778,0.18859457990095257,3.1734218069889737e-06,0.059472814146657005,1.994968545488059e-05,64.335,3.0,1.0,4.0,True,True,False
15,250,-10,K,200,0.33018148030376887,0.08490366013411688,0.15781474603494,0.0072988627880680446,0.03850819135458796,0.00640924111217545,36.075,5.0,5.0,5.0,False,False,False
15,250,-10,M,200,0.5298675773581553,0.05631196596104399,0.16331899032190347,0.00019754651895678826,0.04575698376392654,0.002053267567394923,36.075,3.0,4.0,4.0,True,False,False
15,250,-10,P,200,0.7525806335210397,0.0271402008647854,0.16336080585227222,0.00015505721571717034,0.046371764027442974,0.00161321905352597,36.075,1.0,2.0,1.0,True,True,True
15,250,-10,S,200,0.2025271689981177,0.06943518637161415,0.14895865686631107,0.021019211590777867,0.03013330801388003,0.009700426357005843,36.075,6.0,6.0,6.0,False,False,False
15,250,-10,SLTA,200,0.4929556651923454,0.03861938629909421,0.16332816039435274,0.00021626229323194038,0.04637007979793727,0.0017235928943593476,36.075,4.0,3.0,2.0,False,True,True
15,250,-10,Std,200,0.6220395946792244,0.03913159797973013,0.1633624564653131,0.00015356919492688143,0.04634712026842422,0.0015401490562471445,36.075,2.0,1.0,3.0,True,True,True
15,250,-8,K,200,0.37506067416271094,0.06987236109510295,0.15998511878223862,0.0024621922150674983,0.04178290469162864,0.00380445542738115,40.45,5.0,5.0,5.0,False,False,False
15,250,-8,M,200,0.5996047022702391,0.044944630204477434,0.16334870135663915,0.00017986108421804694,0.04617947867390763,0.0018697299340038052,40.45,3.0,4.0,4.0,True,False,False
15,250,-8,P,200,0.7823286690747544,0.01155078417224946,0.1633802464058647,0.00015479843154327558,0.04671397777203172,0.0013082598463135513,40.45,1.0,2.0,1.0,True,True,True
15,250,-8,S,200,0.23678303225495953,0.05714344345195013,0.15700631244781035,0.009173560652815129,0.03552992462211678,0.007310162665850505,40.45,6.0,6.0,6.0,False,False,False
15,250,-8,SLTA,200,0.5322874402351233,0.02837736708961135,0.16335512040735367,0.000155163462629287,0.04663743244236139,0.0013395770401777743,40.45,4.0,3.0,3.0,False,True,True
15,250,-8,Std,200,0.6799437319089671,0.02385765195162852,0.16338079661021168,0.00014465965376827682,0.04667501222369117,0.001328090815723312,40.45,2.0,1.0,2.0,True,True,True
15,250,-6,K,200,0.40032790632716325,0.056384526302322574,0.16052358543646109,0.001080265773548492,0.04294711013966409,0.003050312018535579,43.61,5.0,5.0,5.0,False,False,False
15,250,-6,M,200,0.6610670262266833,0.03238419652907045,0.16339400151453864,0.00015432545893956276,0.04673154541272437,0.0016180247523722511,43.61,3.0,3.0,4.0,True,True,False
15,250,-6,P,200,0.7947936355508282,0.005950722954176028,0.16341124125074333,0.0001400720732500263,0.04702768808949204,0.001219981027047419,43.61,1.0,1.0,1.0,True,True,True
15,250,-6,S,200,0.25760707799477467,0.04545444976505603,0.15999850708801458,0.003338577640040843,0.03889151579623071,0.0053823841901834545,43.61,6.0,6.0,6.0,False,False,False
15,250,-6,SLTA,200,0.5576645660895896,0.023241887670246913,0.1633844646391914,0.0001427921222238864,0.04687985511690907,0.0012278943014861472,43.61,4.0,4.0,3.0,False,False,True
15,250,-6,Std,200,0.7177068154899777,0.014024277329301152,0.16341087444784538,0.00013699842041131315,0.04698266464071858,0.00120009335987458,43.61,2.0,2.0,2.0,True,True,True
15,250,-4,K,200,0.4161734852752314,0.049277724576846156,0.1606037318696679,0.0007760220818238593,0.04369564083119478,0.0024162891561943594,46.435,5.0,6.0,5.0,False,False,False
15,250,-4,M,200,0.7093426628732645,0.023781368845386546,0.16342316234492743,0.0001320449471381965,0.04722947290190185,0.0012746922570596624,46.435,3.0,3.0,3.0,True,True,True
15,250,-4,P,200,0.7996463530561883,0.00401799883022626,0.16343911827098923,0.0001295898801418385,0.04733002990045885,0.0011797564356168053,46.435,1.0,1.0,1.0,True,True,True
15,250,-4,S,200,0.27269108667997466,0.03992325547236817,0.16103197425304988,0.0014864747720418508,0.04103897581923479,0.003989042616631537,46.435,6.0,5.0,6.0,False,False,False
15,250,-4,SLTA,200,0.5741030517288711,0.020691813907761966,0.1634167432942129,0.00013602173514443584,0.04722053891921787,0.0011432068567563398,46.435,4.0,4.0,4.0,False,False,False
15,250,-4,Std,200,0.7414595276730815,0.008335755947895799,0.1634354502420095,0.00013148038539827184,0.047297940073619024,0.001157284965231911,46.435,2.0,2.0,2.0,True,True,True
15,250,-2,K,200,0.42505021980398927,0.042730512469691735,0.16058502492187135,0.0005781551186244857,0.044637851689780635,0.0019402828917534274,48.845,5.0,6.0,5.0,False,False,False
15,250,-2,M,200,0.7460655074377219,0.015698163343549613,0.163454523992704,0.00012130398820938684,0.04754390760608656,0.001057067718105336,48.845,3.0,3.5,4.0,True,False,False
15,250,-2,P,200,0.8014076649199776,0.0029895278728528283,0.1634728641376026,0.00012071733953242121,0.04775146244014139,0.0010468574344542115,48.845,1.0,2.0,1.0,True,True,True
15,250,-2,S,200,0.2828715202691788,0.03534676038040072,0.16147929038712636,0.0009924791281156272,0.042498663605468175,0.0032137982598248217,48.845,6.0,5.0,6.0,False,False,False
15,250,-2,SLTA,200,0.5847985756777782,0.019031871611073302,0.163454523992704,0.00012290971041207095,0.047579853313157255,0.0010613249351289808,48.845,4.0,3.5,3.0,False,False,True
15,250,-2,Std,200,0.756150516095527,0.004807093294563342,0.16347396454629648,0.0001170630143746408,0.047699809301613244,0.0010390983938088605,48.845,2.0,1.0,2.0,True,True,True
15,250,0,K,200,0.42980458212236955,0.03659344411388017,0.16054522680744138,0.00046336878608303626,0.045335934121238076,0.0018877770559586012,51.11,5.0,6.0,5.0,False,False,False
15,250,0,M,200,0.7718820601524002,0.010605086179342879,0.16349322169844002,0.00010041945241644539,0.047870735888914835,0.0008777859034624307,51.11,2.0,3.0,4.0,True,True,False
15,250,0,P,200,0.8018835202210168,0.0022971460442639934,0.16350330877813424,0.0001024647463068194,0.04807595720926115,0.0008581854433046288,51.11,1.0,1.0,1.0,True,True,True
15,250,0,S,200,0.2899594544699472,0.030306780542049955,0.16176869787362605,0.0007014025695372995,0.04373351631039823,0.0024228046170191616,51.11,6.0,5.0,6.0,False,False,False
